composition,year,merit
CoSb3,2007,0.5420074349442378
CoSb3,2007,0.5732342007434943
In0.15Ce0.15Co4Sb12,2009,1.3523105109588112
In0.2Ce0.15Co4Sb12,2009,1.4339824930447174
In0.2Ce0.2Co4Sb12,2009,1.3890242247404494
In0.25Ce0.05Co4Sb12,2009,1.1726402931397164
Ce0.2Co4Sb12,2013,0.9828562618839612
Ce0.2Co3.95Fe0.05Sb12,2013,1.1725679634102473
Ce0.2Co3.9Fe0.1Sb12,2013,1.1763091628552342
Ce0.2Co3.975Mn0.025Sb12,2013,1.291731332545352
Ba0.3In0.3Co4Sb12,2014,1.1156360723836936
Ba0.3In0.3Co4Sb12,2014,0.983229029499206
Ba0.3In0.3Co4Sb12,2014,0.9832493925036994
Ba0.3In0.3Co4Sb12,2014,1.1578960943757384
Ba0.3In0.3Co4Sb12,2014,1.3184583848064837
Ba0.3In0.3Co4Sb12,2014,1.3635352890867871
CoSb2.75Ge0.05Te0.2,2011,1.1153846153846152
CoSb2.75Ge0.075Te0.175,2011,1.0145283018867923
CoSb2.75Ge0.1Te0.15,2011,0.8408563134978229
CoSb2.75Ge0.125Te0.125,2011,0.2750217706821479
CoSb3,2008,0.0310679611650488
CoSb2.85Te0.15,2008,0.9203883495145628
CoSb2.75Te0.20Sn0.05,2008,1.09126213592233
Ba0.92Ni4Sb6.7Sn5.3,2016,0.0258695448498135
Ni4Sb8.2Sn3.8,2016,0.061938190798149
Ba0.42Ni4Sb8.2Sn3.8,2016,0.0775411771319354
Ni4Sb8.2Sn3.8,2016,0.0781273071373695
Ba0.92Ni4Sb6.7Sn5.3,2016,0.034432889238668
Ba0.42Ni4Sb8.2Sn3.8,2016,0.0790649652406918
Co3FeSb12,2011,0.1992918302967875
Sn0.1Co3FeSb12,2011,0.2308375716217086
Sn0.2Co3FeSb12,2011,0.3128564990665035
Sn0.3Co3FeSb12,2011,0.3633325464781075
Sn0.4Co3FeSb12,2011,0.3078149030379764
In0.25Co3.95Ni0.05Sb12,2012,0.7535714285714288
In0.25Co3.9Ni0.1Sb12,2012,0.6250000000000001
In0.25Co3.8Ni0.2Sb12,2012,0.5321428571428573
Co4Sb11.46Te0.43,2016,0.97597503900156
Br0.16Co4Sb11.34Te0.52,2016,1.0358814352574102
S0.26Co4Sb11.11Te0.73,2016,1.4602184087363494
S0.18Co3.4Ni0.58Sb11.94,2016,0.7463338533541339
In0.113Co4Sb12,2015,0.530490268259991
In0.131Co4Sb12,2015,0.6289441392460023
In0.16Co4Sb12,2015,0.7323818693247246
In0.144Co4Sb12,2015,0.7938947726114287
CoSb3,2005,0.681275
SiGe,2005,0.7817258495071298
FeSi2,2005,0.290837
CoSb3,2005,0.0302631578947368
Co0.975Ni0.025Sb3,2005,0.0361842105263157
Co0.95Ni0.05Sb3,2005,0.0342105263157894
Co0.925Ni0.075Sb3,2005,0.0552631578947368
Co0.9Ni0.1Sb3,2005,0.0085526315789473
CoSb3,2005,0.0065098514701424
Co4Sb12,2005,0.0305358021242613
Ca0.03Co4Sb12,2005,0.0582684051035714
Ca0.05Co4Sb12,2005,0.0679186732171811
Ca0.08Co4Sb12,2005,0.0346039631017374
Ca0.2Co4Sb12,2005,0.0506361245893276
CoSb3,2005,0.1502070869765301
Co0.99Mn0.01Sb3,2005,0.2026349776583585
Co0.98Mn0.02Sb3,2005,0.21234060240785
Co0.97Mn0.03Sb3,2005,0.1469679200748185
Co0.95Mn0.05Sb3,2005,0.1346748214895417
Co0.9Mn0.1Sb3,2005,0.1159048735952971
Sr0.22Co4Sb12,2006,0.7793518490656879
Sr0.23Co3.95Ni0.05Sb12,2006,1.040947251226191
Sr0.21Co3.92Ni0.08Sb12,2006,0.9841001414256916
Sr0.26Co3.95Ni0.05Sb12,2006,1.0674991725092529
Sr0.2Co3.98Ni0.02Sb12,2006,0.9006890741130805
Sr0.3,2006,0.4653061224489796
Sr0.3Yb0.3,2006,1.0285714285714287
Sr0.3Yb0.2,2006,1.085714285714286
Sr0.3Yb0.1,2006,0.8285714285714286
CoSb3,2006,0.1798657718120805
CoSb3,2006,0.1771812080536913
CoSb3,2006,0.0456375838926174
CoSb3,2006,0.0427525667669592
Sn0.25Co4Sb12,2006,0.1948075312509692
Co4Sb11.625Te0.375,2006,0.6085564068364402
Sn0.25Co4Sb11.625Te0.375,2006,0.6242330717454014
Co0.7Fe0.3Sb3,2006,0.2010161568946245
Co0.93Ni0.07Sb3,2006,0.1536363636363636
CoSb2.8Te0.2,2006,0.8342498826369794
Yb0.15Co4Sb12,2007,0.6992345024265771
Yb0.3Co3.75Fe0.25Sb12,2007,0.78618101766148
Yb0.4Co3.75Fe0.25Sb12,2007,0.7624756091459448
Yb0.4Co3.625Fe0.375Sb12,2007,0.8296492720268174
Yb0.4Co3.5Fe0.5Sb12,2007,0.7387401811177265
Yb0.5Co3.5Fe0.5Sb12,2007,0.7268824736078451
Yb0.3Ca0.1Co3.75Fe0.25Sb12,2007,1.078671136238555
Yb0.2(Ir0.025Co0.9975)4Sb12,2007,0.7110286633280405
Yb0.2(Ir0.075Co0.9925)4Sb12,2007,0.6938856316925207
Yb0.2(Ir0.1Co0.9)4Sb12,2007,0.568155816131265
Yb0.2(Ir0.125Co0.875)4Sb12,2007,0.5138837995195635
Ba0.125Yb0.125Co4Sb12,2007,0.9968426386705298
Ba0.125Yb0.125(Ir0.05Co0.95)4Sb12,2007,1.024414328963268
Ba0.125Yb0.125(Ir0.1Co0.9)4Sb12,2007,0.9968686251835296
In0.05Co4Sb11.9Te0.1,2007,0.2056207458136718
In0.25Co4Sb11.9Te0.1,2007,0.4286194512882616
In0.05Co4Sb11.2Te0.8,2007,0.4952603666430033
In0.25Co4Sb11.2Te0.8,2007,0.4860775880068485
Zn3.9Co0.1Sb3,2007,0.2337645811240722
Zn3.8Co0.2Sb3,2007,0.3849558147755392
Zn3.7Co0.3Sb3,2007,0.2061081654294805
Zn3.6Co0.4Sb3,2007,0.1971650759985861
Zn3.5Co0.5Sb3,2007,0.0849840933191941
Co4Sb12,2015,0.0090730067243035
Yb0.2Co4Sb12,2015,0.0987127761767531
Yb0.4Co4Sb12,2015,0.0707079731027857
Yb0.6Co4Sb12,2015,0.0820691642651296
In0.3Co4Sb12,2012,0.9803318494536624
In0.3Co4Sb12,2012,0.923334682314852
In0.3Co4Sb12,2012,1.24
In0.3Co4Sb12,2012,1.0514285714285714
LaFe4Sb12,2013,0.5606812124888958
La0.9Fe3CoSb12,2013,0.6530487725608305
La0.6Fe2Co2Sb12,2013,0.4290771997486623
La0.3FeCo3Sb12,2013,0.2236040994084893
CoSb2.8Sn0.005Te0.195,2014,1.152777777777778
CoSb2.8Sn0.01Te0.99,2014,1.0694444444444444
CoSb2.8Sn0.03Te0.97,2014,0.95
CoSb3,2010,0.1603323126993983
CoSb3,2010,0.1514356679442434
CoSb3,2010,0.1425390231890884
CoSb3,2010,0.1531978673746868
CoSb3,2010,0.1265164978695158
CoSb3,2011,0.1606357835027181
CoSb3,2011,0.1395124728733805
CoSb3,2011,0.1366923787628113
CoSb3,2011,0.1479566403815991
CoSb3,2011,0.1141670784899336
CoSb3,2013,0.0308900523560209
Ca0.25Ce0.35Nd0.35Fe3.5Co0.5Sb12,2015,0.9725321888412016
Ca0.35Ce0.35Nd0.35Fe3.5Co0.5Sb12,2015,1.0626609442060084
Ca0.4Ce0.35Nd0.35Fe3.5Co0.5Sb12,2015,0.9210300429184548
Ca0.35Ce0.35Nd0.35Fe3.5CoSb12,2015,0.8137339055793991
Ca0.35Ce0.35Nd0.35Fe3.2Co0.8Sb12,2015,0.9467811158798282
Ca0.35Ce0.35Nd0.35Fe3.65Co0.35Sb12,2015,0.9639484978540772
Yb0.3Co4Sb12,2015,1.2116500620894275
Yb0.3Co4Sb12,2015,1.2531504460011564
Yb0.3Co4Sb12,2015,1.2704501720493302
Sm0.7Fe3.2Ni0.8Sb12.8,2016,0.3627583643122677
Sm0.8Fe3.6Ni0.4Sb12.8,2016,0.3686983890954152
Sm0.7Fe2.8Ni1.2Sb12.8,2016,0.2378513011152417
Sm0.8Fe3.6Ni0.4Sb12.8,2016,0.2913710037174721
Sm0.7Fe3.2Ni0.8Sb12.8,2016,0.2824490706319702
Sm0.7Fe2.8Ni1.2Sb12.8,2016,0.2467653035935564
CoSb3,2016,0.0041666666666664
Ca0.14Co4Sb12,2016,0.7999999999999999
Ca0.31Co4Sb12,2016,1.1333333333333333
CoSb3,2001,0.0503092333871959
Ba0.16Co4Sb12,2001,0.7868089564602981
Ba0.24Co4Sb12,2001,1.095509587505787
Ba0.38Co4Sb12,2001,0.7657334990132305
Ba0.44Co4Sb12,2001,0.6148186048778114
Ba0.3Co4Sb12,2002,0.7881723685538399
Ba0.3Ni0.02Co3.98Sb12,2002,0.950222020385508
Ba0.3Ni0.05Co3.95Sb12,2002,1.1724442426077304
Ba0.3Ni0.08Co3.92Sb12,2002,1.116901301846806
Ba0.3Ni0.2Co3.8Sb12,2002,0.0983554640346517
Mg2Si0.4Sn0.6Sb0,2008,0.0302158273381294
Mg2Si0.398Sn0.6Sb0.002,2008,0.3741007194244601
Mg2Si0.395Sn0.6Sb0.005,2008,0.9582733812949736
Mg2Si0.3925Sn0.6Sb0.0075,2008,1.0877697841726703
Mg2Si0.390Sn0.6Sb0.010,2008,0.7035971223021673
Mg2Si0.385Sn0.6Sb0.015,2008,0.529496
Mg2.08Si0.45Sn0.537Sb0.013,2013,0.394252
Mg2.12Si0.45Sn0.537Sb0.013,2013,0.5742284220168562
Mg2.16Si0.45Sn0.537Sb0.013,2013,1.0106401560556222
Mg2.20Si0.45Sn0.537Sb0.013,2013,0.9316563309595204
Mg2.24Si0.45Sn0.537Sb0.013,2013,0.7669992493223231
Co4Sb12.24,2004,0.0217391304347825
Ca0.05Co4Sb12.43,2004,0.2065217391304348
Ca0.08Co4Sb12.45,2004,0.3007246376811593
Ca0.2Co4Sb12.46,2004,0.4371980676328502
Ba0.27Co4Sb11.84 ,2007,0.7761646975145216
Ba0.23In0.04Co4Sb11.75 ,2007,0.8655628877385702
Ba0.17In0.08Co4Sb11.82,2007,0.8059667285731218
Ba0.13In0.14Co4Sb11.75 ,2007,1.1933536175761643
Ba0.09In0.17Co4Sb11.74,2007,1.057620421227328
Ba0.04In0.22Co4Sb11.83,2007,0.8788082348757259
In0.23Co4Sb11.79,2007,0.7132492986130318
Gd0.07Fe0.51Co3.49Sb12,2011,0.4623188747817058
Gd0.17Fe1.03Co2.97Sb12,2011,0.6075647802898004
Gd0.25Fe0.98Co3.02Sb12,2011,0.5400233633832067
Gd0.28Fe1.48Co2.52Sb12,2011,0.6953580025487328
Gd0.36Fe1.44Co2.56Sb12,2011,0.7021121442393922
Gd0.41Fe1.48Co2.52Sb12,2011,0.7291393307216689
CaFe4SB12,2011,0.58521111172597
SrFe4Sb12,2011,0.576238171656245
BaFe4Sb12,2011,0.4809141718775941
LaFe4Sb12,2011,0.749089701732057
CeFe4Sb12,2011,0.8384870787449508
PrFe4Sb12,2011,0.8563665541475294
NdFe4Sb12,2011,0.8414669913120472
EuFe4Sb12,2011,0.5702783465220521
YbFe4Sb12,2011,0.5881578219246308
Nd0.6Fe2Co2Sb12,2013,0.6139584867023752
Nd0.6Fe2Co2Sb11.85Ge0.15,2013,0.6879140964130683
Nd0.6Fe2Co2Sb11.7Ge0.3,2013,0.8519026222933008
Nd0.6Fe2Co2Sb11.5Ge0.5,2013,0.4821245737398354
Nd0.6Fe2Co2Sb11Ge,2013,0.2248961321385354
Mg2Si0.55Sn0.4Ge0.05Bi0,2014,0.0986766907452036
Mg2Si0.54Sn0.4Ge0.05Bi0.01,2014,0.6870380458776569
Mg2Si0.5325Sn0.4Ge0.05Bi0.0175,2014,1.049228133231211
Mg2Si0.53Sn0.4Ge0.05Bi0.02,2014,1.40088
Mg2Si0.5275Sn0.4Ge0.05Bi0.0225,2014,1.2367992027384125
Mg2Si0.525Sn0.4Ge0.05Bi0.025,2014,1.1888879279297653
Mg2Si0.52Sn0.4Ge0.05Bi0.03,2014,1.057542356507
Mg2Si0.515Sn0.4Ge0.05Bi0.035,2014,1.0608779402119408
In0.3Co4Sb12,2016,1.1340640354192542
 In0.3Co4Sb12.05,2016,0.7531270809711499
In0.3Co4Sb12.1,2016,0.4872757050555226
In0.3Co4Sb12.15,2016,0.3007576984684053
In0.3Co4Sb12.2,2016,0.2213343411982793
Ba0.1Yb0.2Co4Sb12,2009,1.127970915700977
CoSb3,2010,0.0911353999999999
CoSb3,2010,0.157859
CoSb3,2010,0.0662701345291479
Mg2(Si0.4Sn0.6)Bi0,2013,0.3023408016479987
Mg2(Si0.4Sn0.6)Bi0.01,2013,0.4380788430053895
Mg2(Si0.4Sn0.6)Bi0.02,2013,0.4932905282760398
Mg2(Si0.4Sn0.6)Bi0,2013,0.7017762311729121
Mg2(Si0.4Sn0.6)Bi0.04,2013,0.3657638579631785
In0.25Co3.95Ni0.05Sb12,2011,0.7489361702127657
In0.25Co3.0Fe1.0Sb12,2011,0.4170212765957446
La0.7Ba0.1Fe3Co1Sb12,2012,0.5027522935779816
La0.7Ba0.1Ga0.1Fe3Co1Sb12,2012,0.5577981651376147
La0.7Ba0.1Ti0.1Fe3Co1Sb12,2012,0.5064220183486239
La0.7Ba0.1Ga0.1Ti0.1Fe3Co1Sb12,2012,0.5394495412844036
Yb0.3Ca0.1Co3.75Fe0.25Sb12,2012,0.5874490426189009
Yb0.3Ca0.1Al0.1Co3.75Fe0.25Sb12,2012,0.6098455836936384
Yb0.3Ca0.1Ga0.1Co3.75Fe0.25Sb12,2012,0.5784928968499077
Yb0.3Ca0.1In0.1Co3.75Fe0.25Sb12,2012,0.5784558369363808
Yb0.3Ca0.1Al0.1Ga0.1Co3.75Fe0.25Sb12,2012,0.5739962940086477
Yb0.3Ga0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2012,0.8609635577516989
Co4Sb11.30Ge0.10Te0.60,2012,0.9128734582000912
Co4Sb11.20Ge0.10Te0.60S0.10,2012,1.1056190041114664
Co4Sb11.25Ge0.05Te0.63S0.07,2012,1.1201644586569208
Co4Sb11.30Te0.60S0.10,2012,1.083800822293285
Yb2O3,2013,1.1715963648834018
Yb2O3,2013,1.29085219478738
Yb2O3,2013,1.2358539094650205
Yb2O3,2013,0.8688700274348421
Co8Sb24,2013,0.1892685693451356
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.5490566037735849
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.8906542056074767
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.5528301886792453
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.8990654205607477
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.5301886792452829
Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,2013,0.5679245283018868
Mg2Si,2013,0.024243895396947
Bi2Te3,2012,0.6264432029795158
Bi2Te3,2012,0.9783985102420858
Bi2Te3,2012,0.6785847299813781
Bi2Te2.95Se0.05,2014,0.199628
Bi2Te2.95Se0.05,2014,0.309963
Bi2Te2.95Se0.05,2014,0.5581395348837208
Bi2Te2.95Se0.05,2014,0.9100775193798448
Bi0.56Sb1.74Te2.69,2015,0.3422740524781341
Bi0.50Sb1.69Te2.81,2015,0.3965014577259476
Bi2.06Te2.67Se0.27,2015,0.5399999999999999
Bi2.10Te2.70Se0.21,2015,0.6809999999999999
(Bi2Te3)0.16(Sb2Te3)0.84,2005,0.5878306878306876
(Bi2Te3)0.2(Sb2Te3)0.8,2005,0.4580246913580246
(Bi2Te3)0.24(Sb2Te3)0.76,2005,0.4072310405643737
(Bi2Te3)0.16(Sb2Te3)0.84,2005,0.7444444444444441
(Bi2Te3)0.2(Sb2Te3)0.8,2005,0.6160493827160491
(Bi2Te3)0.24(Sb2Te3)0.76,2005,0.541269841269841
Bi12Sb28Te60,2011,0.6334763948497852
Bi2Te3 ,2015,0.1149765990639628
Bi0.5Sb1.5Te3,2010,0.176582278481014
Bi0.5Sb1.5Te3,2010,0.1025316455696212
Bi0.5Sb1.5Te3,2010,0.0939873417721535
Bi0.5Sb1.5Te3,2010,0.1452531645569634
La0.75Pr0.25Fe4Sb12,2015,0.8316709812924338
La0.25Pr0.75Fe4Sb12,2015,0.7743271626044057
La0.75Pr0.25Fe3.75Co0.25Sb12,2015,0.8061837542128656
La0.25Pr0.75Fe3.75Co0.25Sb12,2015,0.7233722463732719
La0.75Pr0.25Fe3.5Co0.5Sb12,2015,0.6851560591999217
La0.25Pr0.75Fe3.5Co0.5Sb12,2015,0.6724368680701411
La0.75Pr0.25Fe3CoSb12,2015,0.5386606750354124
La0.25Pr0.75Fe3CoSb12,2015,0.5291261661700776
Nd0.8Fe4Sb12,2015,0.7267613636363638
Nd0.9Fe4Sb12,2015,0.7517045454545455
NdFe4Sb12,2015,0.7548863636363636
Nd0.8Fe3.5Co0.5Sb12,2015,0.7517329545454545
Nd0.9Fe3.5Co0.5Sb12,2015,0.8579829545454547
NdFe3.5Co0.5Sb12,2015,0.8360511363636365
Nd0.8Fe3CoSb12,2015,0.7454545454545456
Nd0.9Fe3CoSb12,2015,0.7704545454545455
NdFe3CoSb12,2015,0.7423579545454546
CeFe4Sb12,2015,0.4650306748466258
CeFe4Sb11.9Te0.1,2015,0.7613496932515338
CeFe4Sb11.8Te0.2,2015,0.6539877300613497
Ce0.8Fe3.75Ni0.25Sb12,2015,0.6446390658174098
Ce0.9Fe3.75Ni0.25Sb12,2015,0.6940316112290635
CeFe3.75Ni0.25Sb12,2015,0.653917983801211
Ce0.9Fe3.5Ni0.5Sb12,2015,0.5859970905087678
CeFe3.5Ni0.5Sb12,2015,0.5705748211056068
Ce0.8Fe3.5Ni0.5Sb12,2015,0.6477058268459543
Ce0.75Yb0.25Fe3.5Co0.5Sb12,2015,0.8631375956260994
Ce0.5Yb0.5Fe3.5Co0.5Sb12,2015,0.7706414630528302
Ce0.25Yb0.75Fe3.5Co0.5Sb12,2015,0.8359278645447034
Ce0.75Yb0.25Fe3CoSb12,2015,0.6780775180656511
Ce0.5Yb0.5Fe3CoSb12,2015,0.6291169552226155
Ce0.25Yb0.75Fe3CoSb12,2015,0.7135010277818984
Nd0.8Fe3CoSb12,2015,0.2623481781376517
Nd0.85Fe3CoSb12,2015,0.5465072938757151
Nd0.9Fe3CoSb12,2015,0.9782147676884518
Nd0.95Fe3CoSb12,2015,0.7536276588908168
Nd1.0Fe3CoSb12,2015,0.7325493220230062
Nd0.9Fe3Sb12,2015,0.7078336867810553
Nd0.9Fe3CoSb12,2015,0.9780315267643288
CoSb3,2015,0.0537662337662337
CoSb3,2015,0.0454545454545454
Bi2Te2.7Se0.3,2010,0.4909826314537229
Bi2Te2.7Se0.3,2010,0.4431001665477039
Bi2Te2.7Se0.3,2010,0.3063425719769705
Bi2Te2.7Se0.3,2010,0.5777566218809982
Bi2Te2.7Se0.3,2010,0.5789173789173789
Bi2Te2.7Se0.3,2010,0.5698005698005697
Bi2Te2.7Se0.3,2010,0.5515669515669515
Bi2Te2.7Se0.3,2010,0.6108262108262108
Bi2Te3,2006,0.4798283261802575
Bi2.0Se0.3Te2.7,2013,0.2011157601115762
Ce0.1Bi1.9Se0.3Te2.7,2013,0.4744769874476986
Ce0.2Bi1.8Se0.3Te2.7,2013,0.5076708507670851
Ce0.3Bi1.7Se0.3Te2.7,2013,0.3846582984658302
Sb1.6Bi0.4Te3,2013,0.44158766434148
(Bi2Te3)0.26(Sb2Te3)0.74,2011,0.4188425302826377
(Bi2Te3)0.24(Sb2Te3)0.76,2011,0.5278600269179005
(Bi2Te3)0.22(Sb2Te3)0.78,2011,0.7082099596231494
(Bi2Te3)0.2(Sb2Te3)0.8,2011,0.9787348586810228
(Bi2Te3)0.19(Sb2Te3)0.81,2011,0.9746971736204576
(Bi2Te3)0.18(Sb2Te3)0.82,2011,1.0029609690444143
BiSbTe,2015,1.0839246826366389
Ce0.6Fe2Co2Sb12,2015,0.4999999999999999
BI2Te3,2012,0.2799622222222222
Ce0.6Fe2Co2Sb12,2015,0.3105590062111799
Bi2Te2.85Se0.15,2012,0.4213199999999999
Ce0.6Fe2Co2Sb12,2015,0.7049689440993787
Bi2Te2.7Se0.3,2012,0.5412999999999999
Bi2Te2.55Se0.45,2012,0.6599933333333333
Bi2Te2.4Se0.6,2012,0.6452977777777777
Ba0.1Yb0.2Al0.1Gd0.1Al0.2Co3.75Fe0.25Sb12,2015,1.0033898305084747
Ba0.1Yb0.2Al0.1Ba0.1Gd0.1Al0.1Co3.75Fe0.25Sb12,2015,1.1281355932203392
Ba0.1Yb0.2Al0.1La0.05Gd0.05Ga0.1In0.1Co3.75Fe0.25Sb12,2015,1.2745762711864408
Ba0.1Yb0.2Al0.1La0.05Eu0.05Ga0.1In0.1Co3.75Fe0.25Sb12,2015,1.4535593220338985
La0.25Yb0.75Fe3.75Ni0.25Sb12,2015,0.6367557002089107
La0.5Yb0.5Fe3.75Ni0.25Sb12,2015,0.7164106840250695
La0.75Yb0.25Fe3.75Ni0.25Sb12,2015,0.7340918668352299
La0.25Yb0.75Fe3.5Ni0.5Sb12,2015,0.6072661412522081
La0.5Yb0.5Fe3.5Ni0.5Sb12,2015,0.5718499789296251
La0.75Yb0.25Fe3.5Ni0.5Sb12,2015,0.5364517488411296
Bi2Te3,2008,0.7756906077348069
Bi2Te3,2008,0.8765193370165747
Bi2Te3,2008,0.8544198895027625
Ag2Te,2010,0.665917621134707
(Ag2Te)0.25(Bi0.5Sb1.5Te3)0.75,2010,0.7146620819914278
(Ag2Te)0.5(Bi0.5Sb1.5Te3)0.5,2010,0.8372617865704528
(Ag2Te)0.1(Bi0.5Sb1.5Te3)0.9,2010,0.6673947260091531
CoSb3,2016,0.0157580841503267
Ce0.75Pr0.25Fe4Sb12,2016,0.816915449455704
Ce0.25Pr0.75Fe4Sb12,2016,0.8291098115659519
Ce0.75Pr0.25Fe3.75Co0.25Sb12,2016,0.7682003079744006
Ce0.25Pr0.75Fe3.75Co0.25Sb12,2016,0.7864918511397723
Ce0.75Pr0.25Fe3.5Co0.5Sb12,2016,0.7012470292931721
Ce0.25Pr0.75Fe3.5Co0.5Sb12,2016,0.6920968072133658
Yb0.2Co4Sb12,2009,0.5193582637338751
Yb0.2In0.05Co4Sb12,2009,0.7063697089781211
Yb0.2In0.1Co4Sb12,2009,0.676113800339428
Yb0.2In0.2Co4Sb12,2009,0.8860658958474414
Ba0.08Yb0.14Eu0.1Co4Sb12,2009,1.3382608695652174
Yb0.12Co4Sb12,2009,1.0156521739130435
Ba0.24Co4Sb12,2009,1.0947826086956522
Ba0.08Yb0.09Co4Sb12,2009,1.3382608695652174
Ba0.3Co3.95Ni0.05Sb12,2009,1.173913043478261
In0.16Co4Sb12,2009,0.5760517799352749
In0.25Co4Sb12,2009,0.4110032362459546
In0.4Co4Sb12,2009,0.9676375404530744
In0.8Co4Sb12,2009,0.8058252427184465
In1.2Co4Sb12,2009,0.7152103559870548
Yb0.2Co4Sb12,2009,0.9090667436279126
Yb0.2Co4Sb12,2009,0.8593507913843911
Yb0.2Co4Sb12,2009,0.8242853236929246
Co4Sb12,2010,0.0328158309389192
Ca0.3Co3FeSb12,2010,0.4457456668829363
Ca0.3Co2.5Fe1.5Sb12,2010,0.3316294373899342
Ca0.3Co3MnSb12,2010,0.3781768467883956
Ca0.3Co2.5Mn1.5Sb12,2010,0.3181064046714246
Co0.9Fe0.1Sb3,2010,0.0095642360767388
Co0.9Fe0.15Sb3.1,2010,0.0155061474192718
Co0.9Fe0.2Sb3.2,2010,0.0407218515512087
Co0.9Fe0.3Sb3.4,2010,0.0230418341285711
Co0.75Fe0.25Sb3,2010,0.0328971074461977
Ba0.07Yb0.067Co4Sb12,2010,0.8479184258742929
Ba0.073Yb0.066In0.02Co4Sb12,2010,0.9715797020632516
Ba0.086Yb0.056In0.06Co4Sb12,2010,0.8479184258742929
Ba0.09Yb0.07In0.06Co4Sb12,2010,1.2586951326376163
Ba0.014Yb0.066In0.06Co4Sb12,2010,1.1747821237951086
In0.07Lu0.02Co4Sb12,2011,0.0439101731504787
In0.13Lu0.05Co4Sb12,2011,0.2717190537187492
In0.09Co4Sb12,2011,0.0695737076417317
 CoSb3,2011,0.0098676961939142
In0.2Yb0.2CoSb12,2011,1.2329718004338397
Ce0.1In0.1Yb0.2Co4Sb12,2011,1.3908893709327548
Ce0.1In0.15Yb0.15Co4Sb12,2011,1.3483731019522778
CoSb2.75Ge0.125Te0.125,2011,0.2053630136986297
CoSb2.7Ge0.125Te0.175,2011,0.7752191780821915
CoSb2.65Ge0.125Te0.225,2011,0.8875342465753422
CoSb2.375Ge0.125Te0.25,2011,1.0354999999999996
CoSb2.6Ge0.125Te0.275,2011,0.9012465753424654
Bi0.5Sb1.5Te3,2013,0.3883909783349631
Bi0.5Na0.02Sb1.46In0.02Te3,2013,0.1688729057853122
Bi0.5Na0.02Sb1.44In0.04Te3,2013,0.2884807489225671
Bi0.5Na0.02 Sb1.42In0.06Te3,2013,0.3335759340126148
Bi0.5Na0.02 Sb1.38In0.1Te3,2013,0.3178896595028107
Bi0.5Na0.02Sb1.28In0.2Te3,2013,0.2453463481462448
Yb3Co4Ge13,2013,0.0014157303370786
Yb2CeCo4Ge13,2013,0.0002022471910112
Yb2.3La0.7Co4Ge13,2013,0.0
Yb3Co4Sn13,2013,0.0169887640449438
Bi0.5Na0.02Sb1.48Te3,2013,0.1102753326813079
Bi0.5Sb1.44In0.06Te3,2013,0.5949379093684238
Bi0.5Na0.02Sb1.42In0.06Te3,2013,0.3311342283868288
Bi2Te2.4Se0.6,2013,0.5604563587207794
Bi2Te2.4Se0.6,2013,0.7920102849148279
Bi2Te2.4Se0.6,2013,0.6548070461291492
Bi2Te2.25Se0.75,2013,0.9570896991009292
BiSbTe,2013,0.2494741743139941
Co4Sn6Se6,2010,0.0116379310344826
Co3.6Ru0.4Sn6Se6,2010,0.0124999999999999
Co3.8Ni0.2Sn6Se6,2010,0.0724137931034482
Co4Sb11Ge0.4Te0.6,2010,0.8913932850518255
Co4Sb10Ge0.4Te1.1,2010,0.8410758982165135
Co4Sb9Ge1.4Te1.6,2010,0.6688945208596515
Co4Sb8Ge1.9Te2.1,2010,0.6212260782913681
Bi0.4Sb1.6Te3,2013,0.9977770636960864
YbZn2Sb2,2012,0.6133333333333332
YbZn2Sb2,2012,0.6644444444444443
YbZn2Sb2,2012,0.5999999999999999
YbZn2Sb2,2012,0.4555555555555555
MgAg0.97Sb0.99,2015,1.1229995950356129
MgAg0.967Cu0.003Sb0.99,2015,1.2154124681388312
MgAg0.963Cu0.007Sb0.99,2015,1.3032992686819598
MgAg0.96Cu0.01Sb0.99,2015,1.2627313656828412
MgAg0.97Sb0.99,2015,1.1050906243007383
MgAg0.97Sb0.99,2015,1.1026515999104944
Mg3Sb2,2015,0.282466868368347
Mg2.994Na0.006Sb2,2015,0.5160097157710828
Mg2.9875Na0.0125Sb2,2015,0.5865257595772787
Mg2.975Na0.025Sb2,2015,0.4797992926236842
CaZn2Sb2,2005,0.5606617647058822
Ca0.75Yb0.25Zn2Sb2,2005,0.5091911764705881
Ca0.5Yb0.5Zn2Sb2,2005,0.4595588235294116
Ca0.25Yb0.75Zn2Sb2,2005,0.5533088235294116
YbZn2Sb2,2005,0.3933823529411764
Yb14MnSb11,2008,0.8104240929380132
Yb14Mn0.8Al0.2Sb11,2008,0.7581250039036614
Yb14Mn0.4Al0.6Sb11,2008,1.0643238382237863
